No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Direction [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]","Hit Spin [rpm]",Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]",Supervisor
1,2022/02/22,14:50:13,0,0,"Jack Allison",{258C8E8B-E0A5-44C0-81F8-A6FFFF79EAFE},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,36.791,-2.212,-0.981,1873.00,243.392,2:0,1.886,0.534,2.024,-0.903,0.087,0.218,0.366,0.478,34.071,-8.905,0.652,0.454,,,,,,,,,,,,-0.127,0.075,-0.515,15.240,1.836,0.557,-36.493,-1.691,-2.226,6.714,-8.487,"Coe College","Coe College",,,,,{F9452F3A-DCC0-42B1-A337-FA1016A1E64C},-0.478,0.366
2,2022/02/22,14:50:28,0,0,"Jack Allison",{258C8E8B-E0A5-44C0-81F8-A6FFFF79EAFE},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,37.177,2.449,-4.265,1948.00,326.151,4:45,1.677,0.637,1.898,-1.350,-0.359,0.227,1.018,-0.337,34.302,-7.518,-2.584,0.454,,,,,,,,,,,,-0.152,-0.201,-0.541,15.240,1.724,2.663,-36.755,1.114,-2.698,6.644,-13.377,"Coe College","Coe College",,,,,{972440F4-61AF-4BE0-A5E6-B824B627A106},0.337,1.018
3,2022/02/22,14:50:39,0,0,"Jack Allison",{258C8E8B-E0A5-44C0-81F8-A6FFFF79EAFE},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,37.122,0.617,-3.526,1883.00,270.790,3:0,1.770,0.591,2.101,-0.992,-0.030,0.403,0.949,0.013,34.142,-6.826,-0.496,0.448,,,,,,,,,,,,-0.249,-0.008,-0.525,15.240,1.777,2.151,-36.843,0.104,-4.438,7.033,-9.940,"Coe College","Coe College",,,,,{07FC5876-807B-4AE2-AB51-7569097193AB},-0.013,0.949
4,2022/02/22,14:50:52,0,0,"Jack Allison",{258C8E8B-E0A5-44C0-81F8-A6FFFF79EAFE},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,36.944,0.138,-3.901,1855.00,276.068,3:15,1.772,0.606,2.102,-1.031,-0.059,0.359,0.780,-0.120,34.156,-7.570,-1.206,0.450,,,,,,,,,,,,-0.226,-0.022,-0.533,15.240,1.770,2.394,-36.661,-0.216,-4.002,6.691,-10.199,"Coe College","Coe College",,,,,{17D9E0B2-6BAD-4D65-B34F-052851215CAE},0.120,0.780
5,2022/02/22,14:51:07,0,0,"Jack Allison",{258C8E8B-E0A5-44C0-81F8-A6FFFF79EAFE},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,37.140,1.290,-5.148,2232.00,283.075,3:30,1.737,0.764,2.107,-1.117,-0.157,0.577,0.979,-0.092,34.241,-7.084,-0.815,0.448,,,,,,,,,,,,-0.358,-0.084,-0.668,15.240,1.756,3.152,-36.875,0.504,-6.384,6.933,-11.308,"Coe College","Coe College",,,,,{B842C70C-54A5-42EA-8E9B-C45BC07917CD},0.092,0.979
6,2022/02/22,14:51:19,0,0,"Jack Allison",{258C8E8B-E0A5-44C0-81F8-A6FFFF79EAFE},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,,,,,,,,33.501,1.406,-3.606,1931.00,333.445,5:0,1.582,0.586,2.062,-1.637,-0.449,0.210,0.337,-0.210,31.102,-10.782,-2.031,0.498,,,,,,,,,,,,-0.142,-0.243,-0.515,15.240,1.603,2.038,-33.255,0.368,-2.057,5.861,-13.326,"Coe College","Coe College",,,,,{87EAC0D5-ADE0-432E-A9C8-AC007EE978AF},0.210,0.337
7,2022/02/22,14:51:40,0,0,"Jack Allison",{258C8E8B-E0A5-44C0-81F8-A6FFFF79EAFE},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,,,,,,,,33.030,2.197,-2.443,1952.00,256.757,2:30,1.809,0.702,1.839,-1.181,0.080,0.506,1.249,0.519,30.075,-6.571,1.329,0.515,,,,,,,,,,,,-0.293,0.048,-0.648,15.240,1.854,1.237,-32.702,0.886,-4.076,5.983,-9.144,"Coe College","Coe College",,,,,{AD02B359-0BD5-44EC-95CE-39AE6B8F9E17},-0.519,1.249
8,2022/02/22,14:51:54,0,0,"Jack Allison",{258C8E8B-E0A5-44C0-81F8-A6FFFF79EAFE},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,32.992,0.816,-3.384,2000.00,313.089,4:30,1.665,0.610,1.945,-1.701,-0.458,0.453,0.193,0.113,30.628,-11.753,0.006,0.510,,,,,,,,,,,,-0.274,-0.239,-0.538,15.240,1.674,1.802,-32.732,-0.032,-3.824,5.817,-13.142,"Coe College","Coe College",,,,,{6F0F8D8C-FA57-46DE-8913-08B2E5AA4CD5},-0.113,0.193
9,2022/02/22,14:52:12,0,0,"Jack Allison",{258C8E8B-E0A5-44C0-81F8-A6FFFF79EAFE},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,,,,,,,,32.165,1.721,-1.840,1965.00,270.799,3:0,1.730,0.602,1.936,-1.358,-0.042,0.374,0.855,0.460,29.465,-8.383,0.959,0.525,,,,,,,,,,,,-0.219,-0.016,-0.564,15.240,1.760,0.916,-31.839,0.567,-2.890,5.545,-10.014,"Coe College","Coe College",,,,,{FE3C8104-9E04-4EF2-835D-40B34DCC6484},-0.460,0.855
10,2022/02/22,14:52:26,0,0,"Jack Allison",{258C8E8B-E0A5-44C0-81F8-A6FFFF79EAFE},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Curveball,,,,,,,,,31.105,2.455,-0.645,1992.00,62.086,8:0,1.772,0.688,1.750,-1.686,-0.242,-0.384,0.784,0.121,28.630,-9.906,-3.485,0.550,,,,,,,,,,,,0.202,-0.127,-0.669,15.240,1.822,0.465,-30.744,0.794,2.484,5.157,-11.374,"Coe College","Coe College",,,,,{26525914-3AFC-4266-8D8D-B526FEDA201D},-0.121,0.784
