No,Date,Time,PA of Inning,Pitch of PA,Pitcher,Pitcher ID,Pitcher Handedness,Pitcher Team,Batter,Batter ID,Batter Handedness,Batter Team,Pitch Set,Col15,Top/Bottom,Col17,Col18,Col19,Pitch Type,Col21,Pitch Call,Col23,Col24,Col25,Col26,Col27,Notes,Pitch Speed [m/s],Pitch Launch (V) [°],Pitch Launch (H) [°],Pitch Spin [rpm],Pitch Spin Direction [°],Pitch Spin Tilt,Pitch Release Height [m],Pitch Release Side [m],Pitch Extension [m],Pitch Break (V) [m],Pitch Break Ind (V) [m],Pitch Break (H) [m],Pitch Strike Zone - Height [m],Pitch Strike Zone - Offset [m],Pitch Zone Speed [m/s],Pitch Approach (V) [°],Pitch Approach (H) [°],Pitch Time [s],Hit Ball Speed [m/s],Hit Ball Launch (V) [°],Hit Ball Launch (H) [°],Hit Spin [rpm],Col51,Col52,Col53,Hit Carry Distance [m],Col55,Col56,Hit Ball Flight Time [s],pfxx [m],pfxz [m],x0 [m],y0 [m],z0 [m],vx0 [m/s],vy0 [m/s],vz0 [m/s],ax [m/s²],ay [m/s²],az [m/s²],Home Team,Away Team,Col71,Col72,Col73,Col74,GUID,px [m],pz [m],Supervisor
240,2/2/21,18:12:08,0,0,Tyler Riebhoff,{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,35.496,2.811,-2.268,2109,335.815,5:15,1.32,0.845,1.874,-1.532,-0.439,0.181,0.581,0.388,32.354,-8.563,-0.915,0.48,,,,,,,,,,,,-0.116,-0.242,-0.794,15.24,1.376,1.328,-35.041,1.219,-1.851,6.906,-13.662,Coe College,Coe College,,,,,{207BB6F1-447B-494F-AC49-99A6C98C97BB},-0.388,0.581,
241,2/2/21,18:12:28,0,0,Tyler Riebhoff,{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,36.028,5.002,-3.104,2112,323.376,4:45,1.541,0.942,1.876,-1.44,-0.375,0.253,1.515,0.32,32.63,-5.704,-1.216,0.473,,,,,,,,,,,,-0.161,-0.224,-0.872,15.24,1.648,1.841,-35.496,2.633,-2.643,6.964,-13.482,Coe College,Coe College,,,,,{5EEE7202-6DDA-4BB7-BEE7-3DF5F7AF24BE},-0.32,1.515,
242,2/2/21,18:12:48,0,0,Tyler Riebhoff,{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,36.784,3.099,-4.637,2043,333.762,5:15,1.469,0.752,1.92,-1.443,-0.432,0.2,0.9,-0.353,33.726,-7.599,-3.153,0.46,,,,,,,,,,,,-0.142,-0.244,-0.65,15.24,1.53,2.88,-36.326,1.495,-2.45,6.935,-14.015,Coe College,Coe College,,,,,{A038DB70-F64A-4055-BFA8-BA41A923522F},0.353,0.9,
243,2/2/21,18:13:05,0,0,Tyler Riebhoff,{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,36.093,3.008,-3.536,2015,319.566,4:45,1.548,0.795,1.751,-1.405,-0.327,0.253,0.999,0.044,32.9,-7.329,-1.666,0.475,,,,,,,,,,,,-0.161,-0.181,-0.708,15.24,1.614,2.105,-35.541,1.365,-2.661,6.728,-12.801,Coe College,Coe College,,,,,{FAFF3A57-F981-42E4-9995-9B810514BEB3},-0.044,0.999,
244,2/2/21,18:13:22,0,0,Tyler Riebhoff,{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,31.917,4.206,-2.466,1250,289.855,3:45,1.546,0.925,2.215,-1.5,-0.2,0.403,1.209,0.648,28.695,-7.239,0.623,0.525,,,,,,,,,,,,-0.25,-0.119,-0.884,15.24,1.614,1.265,-31.482,1.978,-3.186,6.109,-11.323,Coe College,Coe College,,,,,{484AED35-58DF-4F3C-8B02-033E53359BCB},-0.648,1.209,
245,2/2/21,18:21:34,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,32.045,3.444,-0.936,2307,3.244,6:00,1.904,0.168,1.801,-1.662,-0.307,-0.015,1.218,-0.112,29.197,-8.848,-1.048,0.534,,,,,,,,,,,,0.001,-0.17,-0.145,15.24,1.977,0.522,-31.636,1.39,0.012,5.701,-12.01,Coe College,Coe College,,,,,{536C293F-7638-4575-8C53-3C241DB8B9DD},0.112,1.218,
246,2/2/21,18:21:51,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Two Seam Fastball,,Ball,,,,,,,31.371,2.683,-2.779,1652,327.022,5:00,1.781,0.236,1.736,-1.817,-0.402,0.224,0.727,-0.33,28.602,-10.713,-1.112,0.548,,,,,,,,,,,,-0.144,-0.208,-0.166,15.24,1.836,1.437,-31.044,0.888,-1.78,5.881,-12.389,Coe College,Coe College,,,,,{D24F350F-6C91-4317-9DAB-2138F7D8AB9B},0.33,0.727,
247,2/2/21,18:22:09,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Curveball,,Called Strike,,,,,,,27.516,2.247,1.17,2278,75.053,8:30,2.038,0.247,1.502,-2.095,-0.19,-0.42,0.591,0.164,25.134,-12.94,-1.922,0.636,,,,,,,,,,,,0.23,-0.078,-0.278,15.24,2.085,-0.425,-27.153,0.421,2.174,4.657,-10.546,Coe College,Coe College,,,,,{4ADC2830-A64B-411F-ADE4-FA68E8B1F5EE},-0.164,0.591,
248,2/2/21,18:22:26,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Two Seam Fastball,,Called Strike,,,,,,,31.667,-0.177,0.079,1702,147.367,11:00,2.013,0.127,1.88,-1.01,0.355,-0.275,0.953,-0.126,28.205,-7.773,-2.004,0.542,,,,,,,,,,,,0.152,0.238,-0.127,15.24,2.003,0.035,-31.309,-0.386,1.884,6.76,-6.858,Coe College,Coe College,,,,,{F50EB4BA-3E50-4C1E-A325-29FF8AF15134},0.126,0.953,
249,2/2/21,18:23:04,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,31.401,2.453,-1.299,2402,33.125,7:00,1.794,0.223,1.797,-1.78,-0.372,-0.219,0.708,-0.364,28.962,-10.625,-2.92,0.543,,,,,,,,,,,,0.108,-0.199,-0.189,15.24,1.841,0.771,-31.058,0.787,1.364,5.282,-12.306,Coe College,Coe College,,,,,{E3EF2C9E-2A89-4164-9F2B-FE590A1FCD18},0.364,0.708,
250,2/2/21,18:23:21,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Changeup,,Called Strike,,,,,,,29.573,2.221,-1.85,1558,336.699,5:15,1.895,0.237,1.732,-1.866,-0.288,0.091,0.661,-0.197,26.93,-11.575,-1.167,0.581,,,,,,,,,,,,-0.066,-0.134,-0.19,15.24,1.939,0.922,-29.39,0.59,-0.725,5.674,-11.285,Coe College,Coe College,,,,,{427D1C63-CCDC-4591-8136-44F2EBF1C0DD},0.197,0.661,
251,2/2/21,18:23:37,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,27.262,2.625,-0.417,1528,25.599,6:45,1.958,0.26,1.563,-2.496,-0.574,-0.233,0.216,-0.092,25.107,-15.451,-2.139,0.64,,,,,,,,,,,,0.119,-0.28,-0.246,15.24,2.011,0.264,-26.911,0.497,1.102,4.706,-12.397,Coe College,Coe College,,,,,{6998D1FD-6A36-4845-BA28-4C6417BF5E03},0.092,0.216,
252,2/2/21,18:23:55,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,29.684,3.858,1.626,1769,163.574,11:30,2.1,0.193,1.653,-1.434,0.184,-0.069,1.769,0.588,26.811,-6.688,1.119,0.583,,,,,,,,,,,,0.049,0.095,-0.236,15.24,2.192,-0.808,-29.201,1.525,0.542,4.857,-8.76,Coe College,Coe College,,,,,{9CA0651F-C219-4079-AFFB-4D18CA88BCC3},-0.588,1.769,
253,2/2/21,18:24:11,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,31.117,0.828,-1.144,1713,51.368,7:45,1.911,0.111,1.713,-1.818,-0.379,-0.412,0.329,-0.626,28.786,-12.422,-4.189,0.551,,,,,,,,,,,,0.211,-0.183,-0.078,15.24,1.919,0.746,-30.833,-0.129,2.599,5.557,-12.052,Coe College,Coe College,,,,,{769A5DD1-2DA2-4E10-8C30-63EFBF73B4BF},0.626,0.329,
254,2/2/21,18:24:29,0,0,Mat Rehnke,{283AF2D6-D47C-4DA1-B3E9-0A47FEF6FCF9},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Two Seam Fastball,,Ball,,,,,,,32.161,3.232,1.224,1638,2.04,6:00,1.794,0.178,1.836,-1.697,-0.346,-0.01,1.01,0.514,28.702,-9.452,1.149,0.538,,,,,,,,,,,,0.016,-0.182,-0.207,15.24,1.86,-0.671,-31.555,1.277,0.209,6.566,-12.109,Coe College,Coe College,,,,,{AEFDA63E-7D8E-42F5-8370-71656D7A269E},-0.514,1.01,
258,2/2/21,18:29:04,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,37.175,2.774,-2.369,1961,358.297,6:00,1.574,0.448,1.71,-1.4,-0.381,0.01,0.964,-0.216,33.926,-7.502,-2.292,0.462,,,,,,,,,,,,-0.023,-0.208,-0.386,15.24,1.635,1.511,-36.632,1.245,-0.395,7.169,-13.458,Coe College,Coe College,,,,,{C7C64B40-DFA4-423D-8252-CD38295D840D},0.216,0.964,
259,2/2/21,18:29:32,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Slider,,Ball,,,,,,,33.564,1.64,-0.061,1082,40.78,7:15,1.657,0.581,1.564,-1.503,-0.241,-0.178,0.625,0.385,30.898,-9.263,-1.366,0.514,,,,,,,,,,,,0.093,-0.12,-0.577,15.24,1.691,0.102,-33.203,0.393,1.344,5.842,-11.54,Coe College,Coe College,,,,,{5011C829-AC01-44A0-A04F-1C01CA9924D6},-0.385,0.625,
260,2/2/21,18:29:49,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,37.544,1.491,-1.76,2120,286.809,3:30,1.581,0.576,1.676,-1.146,-0.143,0.354,0.86,0.428,33.921,-6.947,0.854,0.46,,,,,,,,,,,,-0.202,-0.069,-0.532,15.24,1.611,0.999,-36.965,0.519,-3.579,7.863,-11.022,Coe College,Coe College,,,,,{1891D735-9851-4611-A0F1-C598473CDC73},-0.428,0.86,
261,2/2/21,18:30:07,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Slider,,Called Strike,,,,,,,34.287,2.677,-1.897,2166,17.154,6:30,1.615,0.495,1.613,-1.755,-0.553,-0.159,0.627,-0.206,31.493,-10.113,-3.063,0.503,,,,,,,,,,,,0.07,-0.292,-0.441,15.24,1.674,1.182,-33.932,0.941,1.04,6.512,-14.178,Coe College,Coe College,,,,,{40140DCD-A792-41FE-AFF9-93F28E4DB8E3},0.206,0.627,
262,2/2/21,18:30:24,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,37.905,1.832,-2.511,2021,335.013,5:15,1.518,0.519,1.752,-1.494,-0.52,0.229,0.544,0.035,34.708,-9.138,-0.817,0.452,,,,,,,,,,,,-0.141,-0.277,-0.457,15.24,1.553,1.552,-37.375,0.633,-2.573,7.525,-14.863,Coe College,Coe College,,,,,{2DD6BAED-EC35-4F7B-BF1A-3C4D47AFEA2D},-0.035,0.544,
263,2/2/21,18:30:43,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,34.21,4.014,-2.016,2305,321.358,4:45,1.439,0.65,1.558,-1.793,-0.559,0.409,0.801,0.48,30.891,-9.089,0.993,0.511,,,,,,,,,,,,-0.232,-0.303,-0.596,15.24,1.538,1.03,-33.583,1.689,-3.372,6.674,-14.214,Coe College,Coe College,,,,,{4A604434-15F6-46AC-BADE-AFB7C722978D},-0.48,0.801,
264,2/2/21,18:31:00,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,37.77,1.637,-0.607,1989,332.493,5:00,1.55,0.414,1.685,-1.396,-0.406,0.195,0.621,0.436,34.407,-8.598,0.832,0.456,,,,,,,,,,,,-0.108,-0.212,-0.4,15.24,1.582,0.318,-37.212,0.52,-1.953,7.685,-13.622,Coe College,Coe College,,,,,{150A57BD-F83C-429F-A41F-7A4204A7690B},-0.436,0.621,
265,2/2/21,18:31:20,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,37.654,3.083,-1.614,2098,333.51,5:00,1.609,0.547,1.746,-1.351,-0.366,0.169,1.134,0.258,34.381,-6.863,-0.368,0.454,,,,,,,,,,,,-0.102,-0.204,-0.508,15.24,1.677,0.984,-37.173,1.493,-1.841,7.318,-13.487,Coe College,Coe College,,,,,{93362CFE-6A24-43FA-98E6-92B4BD4460F4},-0.258,1.134,
266,2/2/21,18:31:33,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Slider,,Ball,,,,,,,33.363,3.621,-0.182,1529,38.433,7:15,1.659,0.519,1.632,-1.649,-0.38,-0.267,1.047,0.2,30.407,-8.46,-2.149,0.517,,,,,,,,,,,,0.14,-0.207,-0.512,15.24,1.744,0.199,-32.983,1.504,1.977,6.233,-12.722,Coe College,Coe College,,,,,{253973E0-1787-4BDF-AFB2-5A09F5748A74},-0.2,1.047,
267,2/2/21,18:31:50,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Slider,,Called Strike,,,,,,,33.418,-1.271,-0.056,2255,135.766,10:30,1.909,0.441,1.523,-0.902,0.377,-0.399,0.641,0.026,30.693,-7.793,-2.962,0.517,,,,,,,,,,,,0.208,0.223,-0.436,15.24,1.863,0.183,-33.086,-1.074,2.975,5.821,-6.615,Coe College,Coe College,,,,,{627BECF1-5F20-4D20-B280-B24066EB7595},-0.026,0.641,
268,2/2/21,18:32:07,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,37.842,3.219,-2.852,2135,323.402,4:45,1.572,0.509,1.699,-1.357,-0.375,0.253,1.134,-0.051,34.296,-6.774,-0.985,0.455,,,,,,,,,,,,-0.157,-0.207,-0.436,15.24,1.646,1.761,-37.312,1.576,-2.833,7.856,-13.545,Coe College,Coe College,,,,,{0A01B6D2-6703-4415-8F75-1F7B0CCBE041},0.051,1.134,
269,2/2/21,18:32:25,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,34.617,2.662,-2.669,2603,327.818,5:00,1.434,0.552,1.612,-1.788,-0.591,0.346,0.41,0.134,31.469,-10.393,-0.122,0.502,,,,,,,,,,,,-0.204,-0.312,-0.481,15.24,1.493,1.458,-34.012,0.924,-3.054,6.711,-14.48,Coe College,Coe College,,,,,{65C83D6B-59A2-44AD-A2A8-579275327B84},-0.134,0.41,
270,2/2/21,18:32:41,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Changeup,,Called Strike,,,,,,,33.283,1.848,0.063,2209,51.323,7:45,1.671,0.455,1.536,-1.625,-0.336,-0.368,0.577,0.106,30.517,-9.945,-2.63,0.521,,,,,,,,,,,,0.193,-0.169,-0.454,15.24,1.709,0.1,-32.91,0.459,2.718,6.128,-12.176,Coe College,Coe College,,,,,{B53A90A9-E000-453A-9C1A-F83A56C934C9},-0.106,0.577,
271,2/2/21,18:32:59,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,37.817,2.71,-1.214,1859,323.543,4:45,1.524,0.533,1.789,-1.375,-0.403,0.274,0.917,0.463,34.408,-7.454,0.821,0.452,,,,,,,,,,,,-0.157,-0.221,-0.505,15.24,1.581,0.69,-37.309,1.26,-2.842,7.706,-13.803,Coe College,Coe College,,,,,{78A3B3C5-4B40-4F29-BAA7-2F0D582829E1},-0.463,0.917,
272,2/2/21,18:33:28,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,37.809,3.277,-2.599,1321,326.185,4:45,1.471,0.577,1.723,-1.246,-0.264,0.157,1.158,-0.005,34.358,-5.894,-1.443,0.454,,,,,,,,,,,,-0.103,-0.149,-0.512,15.24,1.546,1.631,-37.26,1.658,-1.858,7.464,-12.508,Coe College,Coe College,,,,,{8E044F35-F4A5-48C5-A453-A7F1F5F235E2},0.005,1.158,
273,2/2/21,18:33:48,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,37.758,2.143,-3.479,1040,301.7,4:00,1.44,0.67,1.727,-1.252,-0.267,0.377,0.799,0.057,34.248,-7.077,-0.692,0.456,,,,,,,,,,,,-0.228,-0.141,-0.584,15.24,1.486,2.117,-37.179,0.918,-4.1,7.674,-12.344,Coe College,Coe College,,,,,{E1784225-206C-4FE4-B769-2E6A37FAD8D4},-0.057,0.799,
275,2/2/21,18:35:39,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,37.047,3.028,-0.743,1808,306.999,4:15,1.447,0.611,1.628,-1.438,-0.396,0.461,0.876,0.859,33.118,-7.574,2.672,0.471,,,,,,,,,,,,-0.251,-0.211,-0.594,15.24,1.518,0.293,-36.341,1.366,-4.255,8.28,-13.377,Coe College,Coe College,,,,,{F2133182-89FA-4079-9753-DCCD822C3DC1},-0.859,0.876,
276,2/2/21,18:35:51,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,36.735,4.026,-1.993,1778,310.399,4:15,1.462,0.606,1.659,-1.425,-0.37,0.377,1.188,0.414,32.767,-6.517,0.807,0.474,,,,,,,,,,,,-0.218,-0.206,-0.555,15.24,1.559,1.112,-36.054,2,-3.637,8.113,-13.247,Coe College,Coe College,,,,,{0C9327E0-DE52-4AC4-8767-957016B036C9},-0.414,1.188,
277,2/2/21,18:36:16,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,37.486,2.819,-2.697,2004,348.273,5:30,1.441,0.55,1.786,-1.41,-0.416,0.079,0.831,-0.135,33.974,-7.609,-2.109,0.458,,,,,,,,,,,,-0.063,-0.228,-0.484,15.24,1.501,1.71,-36.911,1.306,-1.121,7.764,-13.83,Coe College,Coe College,,,,,{5C0618C1-C56B-446A-8525-B946C0D9A617},0.135,0.831,
278,2/2/21,18:37:28,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,38.498,2.193,-1.166,1023,331.038,5:00,1.571,0.433,1.711,-1.275,-0.328,0.164,0.92,0.266,35.001,-7.187,0.046,0.447,,,,,,,,,,,,-0.096,-0.175,-0.404,15.24,1.619,0.708,-37.939,0.954,-1.806,7.883,-13.084,Coe College,Coe College,,,,,{22A03449-4A59-480F-8037-0E77514797F0},-0.266,0.92,
279,2/2/21,18:38:22,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Wind Up,,Top,,,,Slider,,Called Strike,,,,,,,34.352,2.253,-0.704,1124,54.046,7:45,1.64,0.443,1.66,-1.438,-0.252,-0.295,0.845,-0.053,31.471,-8.279,-2.873,0.5,,,,,,,,,,,,0.151,-0.13,-0.422,15.24,1.689,0.525,-34.033,0.82,2.279,6.442,-11.771,Coe College,Coe College,,,,,{3956E6DC-315E-400E-AF75-28D1E8988823},0.053,0.845,
