No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Direction [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]","Hit Spin [rpm]",Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]",Supervisor
11,2021/09/29,13:41:36,0,0,"Ethan ODonnell",{12ABB4CD-4535-4186-8839-49B4504C2FAD},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Slider,,,,,,,,,30.573,-0.724,-2.549,1927.00,23.968,6:45,1.999,0.462,2.090,-1.885,-0.446,-0.180,,,28.573,-14.618,-3.908,,,,,,,,,,,,,0.082,-0.221,-0.412,15.240,1.977,1.388,-30.190,-0.840,0.968,5.084,-12.428,"Coe College","Coe College",,,,,{F408C7C3-4BDA-46E7-9FFD-505041245187},0.427,-0.087
12,2021/09/29,13:42:03,0,0,"Ethan ODonnell",{12ABB4CD-4535-4186-8839-49B4504C2FAD},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Slider,,,,,,,,,31.143,1.307,-2.254,2083.00,6.316,6:15,1.992,0.589,2.402,-1.692,-0.363,-0.036,0.657,-0.062,28.814,-11.550,-2.533,0.528,,,,,,,,,,,,0.004,-0.200,-0.557,15.240,2.006,1.220,-30.830,0.390,0.054,5.236,-12.277,"Coe College","Coe College",,,,,{99EA60A1-4B52-48BA-AAA2-8B62A3976A8D},0.062,0.657
13,2021/09/29,13:45:02,0,0,"Ethan ODonnell",{12ABB4CD-4535-4186-8839-49B4504C2FAD},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,"index pressure  backspin",34.456,-2.599,-2.894,1958.00,201.925,12:45,2.259,0.369,2.418,-0.550,0.534,0.225,1.001,-0.195,31.592,-6.796,-1.170,0.475,,,,,,,,,,,,-0.150,0.342,-0.330,15.240,2.223,1.677,-34.078,-1.660,-2.291,5.999,-4.593,"Coe College","Coe College",,,,,{4F55EF94-70A9-462F-A0DE-3623114E29F0},0.195,1.001
14,2021/09/29,13:45:56,0,0,"Ethan ODonnell",{12ABB4CD-4535-4186-8839-49B4504C2FAD},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,35.543,-2.799,-2.874,2028.00,202.272,12:45,2.213,0.368,2.415,-0.575,0.446,0.192,0.875,-0.223,32.570,-7.182,-1.398,0.462,,,,,,,,,,,,-0.132,0.292,-0.329,15.240,2.173,1.723,-35.118,-1.840,-2.127,6.404,-5.082,"Coe College","Coe College",,,,,{3AD84ED5-F0B6-4E1E-A339-6C923E530723},0.223,0.875
15,2021/09/29,13:46:41,0,0,"Ethan ODonnell",{12ABB4CD-4535-4186-8839-49B4504C2FAD},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,34.706,0.340,-0.224,1046.00,154.941,11:15,2.140,0.346,2.405,-0.984,0.069,-0.050,1.249,0.235,31.710,-7.223,-0.608,0.472,,,,,,,,,,,,0.027,0.059,-0.343,15.240,2.143,0.145,-34.559,0.002,0.420,6.916,-8.892,"Coe College","Coe College",,,,,{BCDE09EC-658C-49D0-A9C6-CAC8771BA8E9},-0.235,1.249
16,2021/09/29,13:47:10,0,0,"Ethan ODonnell",{12ABB4CD-4535-4186-8839-49B4504C2FAD},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,35.847,0.136,0.026,2136.00,46.605,7:30,2.007,0.191,2.371,-1.204,-0.211,-0.190,0.840,0.008,32.991,-9.051,-1.432,0.457,,,,,,,,,,,,0.110,-0.105,-0.191,15.240,2.006,0.026,-35.672,-0.182,1.817,7.147,-11.539,"Coe College","Coe College",,,,,{CFD24442-3F1D-4367-805C-DDA42B493025},-0.008,0.840
17,2021/09/29,13:51:17,0,0,"Ethan ODonnell",{12ABB4CD-4535-4186-8839-49B4504C2FAD},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,,,,,,,,32.386,-1.007,-1.364,1693.00,146.825,11:0,2.208,0.277,2.317,-0.971,0.265,-0.191,0.962,-0.288,29.936,-8.348,-2.818,0.507,,,,,,,,,,,,0.100,0.174,-0.255,15.240,2.190,0.806,-32.129,-0.772,1.355,5.306,-7.448,"Coe College","Coe College",,,,,{32451609-F509-4BFB-B158-D18EBB17D6D8},0.288,0.962
18,2021/09/29,13:51:34,0,0,"Ethan ODonnell",{12ABB4CD-4535-4186-8839-49B4504C2FAD},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,Ball,,,,,,,33.300,-2.549,-5.857,1819.00,258.226,2:30,2.087,0.494,2.566,-1.074,0.085,0.500,0.322,-0.590,30.729,-10.745,-2.003,0.491,,,,,,,,,,,,-0.335,0.080,-0.429,15.240,2.057,3.271,-32.670,-1.635,-4.701,5.300,-8.688,"Coe College","Coe College",,,,,{98DB53D3-0B42-43FB-9334-F59CFDC8CC91},0.590,0.322
19,2021/09/29,13:52:08,0,0,"Ethan ODonnell",{12ABB4CD-4535-4186-8839-49B4504C2FAD},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,Ball,,,,,,,32.844,-3.212,-4.659,1820.00,229.707,1:45,2.164,0.398,2.562,-0.821,0.362,0.456,0.473,-0.405,30.191,-9.500,-1.136,0.496,,,,,,,,,,,,-0.302,0.251,-0.347,15.240,2.127,2.563,-32.344,-1.952,-4.137,5.397,-6.356,"Coe College","Coe College",,,,,{57FB869A-A344-4B84-8EB8-841CD22016DB},0.405,0.473
20,2021/09/29,13:53:07,0,0,"Ethan ODonnell",{12ABB4CD-4535-4186-8839-49B4504C2FAD},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,Ball,,,,,,,32.265,-2.363,-2.190,2050.00,193.522,12:30,2.266,0.379,2.517,-0.620,0.595,0.148,1.007,-0.065,29.846,-7.106,-1.051,0.502,,,,,,,,,,,,-0.101,0.377,-0.354,15.240,2.237,1.200,-32.025,-1.427,-1.366,5.022,-4.714,"Coe College","Coe College",,,,,{CC034AE7-257F-42CF-9253-2A4887B58ABC},0.065,1.007
