No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Direction [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]","Hit Spin [rpm]",Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]",Supervisor
1,2020/09/30,15:36:35,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",-,,Top,,,,,,,,,,,,,31.968,1.295,-1.437,2077.00,181.371,12:0,2.199,0.393,2.015,-0.763,0.602,0.015,1.798,0.007,28.797,-4.429,-1.326,0.531,,,,,,,,,,,,-0.019,0.334,-0.364,15.240,2.222,0.782,-31.321,0.504,-0.238,5.304,-5.530,"Coe College","Coe College",,,,,{D07A4931-C991-4F1E-A4DE-17FE86B19F89},-0.007,1.798
2,2020/09/30,15:39:18,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,Ball,,,,,,,37.104,-3.089,0.141,2001.00,204.523,12:45,2.032,0.478,2.291,-0.606,0.353,0.169,0.578,0.686,33.763,-7.690,1.441,0.447,,,,,,,,,,,,-0.096,0.238,-0.481,15.240,1.981,-0.132,-36.755,-2.133,-1.680,7.835,-5.653,"Coe College","Coe College",,,,,{495461C4-C8E6-4C81-950F-6D7111E90F31},-0.686,0.578
3,2020/09/30,15:39:40,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,"Called Strike",,,,,,,37.555,-2.474,-2.361,1979.00,201.619,12:45,2.058,0.590,2.328,-0.507,0.437,0.176,0.873,0.120,34.235,-6.325,-1.014,0.441,,,,,,,,,,,,-0.118,0.273,-0.554,15.240,2.019,1.482,-36.974,-1.722,-2.108,7.079,-4.914,"Coe College","Coe College",,,,,{06BA4B70-2EBF-4704-8631-23B0A423E30E},-0.120,0.873
4,2020/09/30,15:39:57,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,Ball,,,,,,,37.627,-1.574,-0.503,2121.00,192.161,12:30,2.037,0.586,2.281,-0.523,0.417,0.092,1.082,0.540,34.230,-5.549,0.202,0.440,,,,,,,,,,,,-0.056,0.256,-0.578,15.240,2.010,0.303,-37.164,-1.154,-1.017,7.441,-5.186,"Coe College","Coe College",,,,,{EDAFAA14-C125-4845-AEF0-05646EA70D4E},-0.540,1.082
5,2020/09/30,15:40:16,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,Ball,,,,,,,37.786,-2.637,-0.070,2025.00,209.234,1:0,2.058,0.527,2.221,-0.663,0.272,0.161,0.668,0.669,34.414,-7.649,1.159,0.440,,,,,,,,,,,,-0.092,0.184,-0.527,15.240,2.011,0.002,-37.384,-1.900,-1.672,7.925,-6.469,"Coe College","Coe College",,,,,{CB35FD32-6FD1-4B1B-8E41-1C20A82DBDFE},-0.669,0.668
6,2020/09/30,15:40:39,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,Ball,,,,,,,37.542,-2.108,-0.976,2059.00,187.955,12:15,1.979,0.504,2.365,-0.456,0.485,0.070,0.947,0.308,33.910,-5.599,-0.439,0.442,,,,,,,,,,,,-0.048,0.305,-0.490,15.240,1.947,0.613,-36.929,-1.465,-0.846,7.593,-4.399,"Coe College","Coe College",,,,,{D571CE34-4C6C-4C60-9510-521D68226D5D},-0.308,0.947
7,2020/09/30,15:40:58,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,Ball,,,,,,,37.339,-1.029,-0.877,1986.00,186.506,12:15,1.961,0.459,2.302,-0.456,0.501,0.059,1.223,0.277,33.768,-4.511,-0.429,0.445,,,,,,,,,,,,-0.040,0.302,-0.445,15.240,1.944,0.549,-36.772,-0.773,-0.706,7.396,-4.478,"Coe College","Coe College",,,,,{7822C3C8-BF7F-4F50-BE45-8E178CB8161A},-0.277,1.223
8,2020/09/30,15:41:15,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,"Called Strike",,,,,,,37.731,-2.209,-2.324,2164.00,203.675,12:45,1.977,0.557,2.370,-0.491,0.439,0.197,0.882,0.119,34.307,-5.954,-0.815,0.438,,,,,,,,,,,,-0.130,0.275,-0.524,15.240,1.943,1.462,-37.154,-1.549,-2.351,7.305,-4.836,"Coe College","Coe College",,,,,{BFBC9A0A-C314-4533-BA83-B8604598020F},-0.119,0.882
9,2020/09/30,15:41:40,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,Ball,,,,,,,37.556,-2.190,-0.923,2119.00,189.197,12:15,1.982,0.553,2.349,-0.531,0.404,0.068,0.852,0.369,34.027,-6.253,-0.400,0.441,,,,,,,,,,,,-0.046,0.259,-0.539,15.240,1.948,0.581,-37.083,-1.544,-0.827,7.804,-5.176,"Coe College","Coe College",,,,,{9B45E1ED-69DC-4734-9366-690957B76C35},-0.369,0.852
10,2020/09/30,15:42:01,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,Ball,,,,,,,37.567,-4.034,-0.981,2029.00,185.722,12:15,1.992,0.496,2.290,-0.520,0.420,0.044,0.364,0.271,34.003,-7.984,-0.642,0.443,,,,,,,,,,,,-0.033,0.286,-0.480,15.240,1.927,0.625,-37.122,-2.748,-0.591,8.248,-4.721,"Coe College","Coe College",,,,,{236271E1-A45B-48E0-AC8A-590BD0199136},-0.271,0.364
