No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Direction [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]","Hit Spin [rpm]",Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]",Supervisor
1,2020/09/27,08:17:19,0,0,"Jordan Kaplan",{8F1384A7-E15D-4B46-9818-30569937C761},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,33.728,0.866,-1.964,1987.00,168.800,11:45,2.165,0.333,1.817,-0.661,0.596,-0.121,1.749,-0.343,30.401,-4.033,-2.862,0.510,,,,,,,,,,,,0.051,0.325,-0.285,15.240,2.182,1.171,-33.020,0.287,0.733,5.839,-5.183,"Coe College","Coe College",,,,,{8201BE6E-74B8-495D-969B-59EEAFCD88DC},0.343,1.749
2,2020/09/27,08:17:38,0,0,"Jordan Kaplan",{8F1384A7-E15D-4B46-9818-30569937C761},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,35.224,-0.397,-2.956,2021.00,187.087,12:15,2.101,0.342,1.861,-0.635,0.520,0.066,1.353,-0.426,31.747,-5.103,-2.465,0.488,,,,,,,,,,,,-0.057,0.292,-0.273,15.240,2.087,1.753,-34.365,-0.446,-0.875,6.177,-5.296,"Coe College","Coe College",,,,,{FB86229F-926F-4336-BFDB-0D23999F224C},0.426,1.353
3,2020/09/27,08:17:58,0,0,"Jordan Kaplan",{8F1384A7-E15D-4B46-9818-30569937C761},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,35.885,-2.217,-3.696,2054.00,201.334,12:45,2.006,0.391,2.082,-0.658,0.419,0.167,0.730,-0.470,32.627,-7.130,-2.440,0.471,,,,,,,,,,,,-0.119,0.254,-0.320,15.240,1.959,2.222,-35.144,-1.552,-1.923,6.378,-5.692,"Coe College","Coe College",,,,,{5A08F43C-2116-4FC2-B785-B287AD559F6A},0.470,0.730
4,2020/09/27,08:18:36,0,0,"Jordan Kaplan",{8F1384A7-E15D-4B46-9818-30569937C761},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,35.584,-1.802,-3.521,1966.00,188.707,12:15,2.082,0.372,2.091,-0.567,0.522,0.082,1.012,-0.526,32.320,-6.054,-2.908,0.474,,,,,,,,,,,,-0.070,0.310,-0.304,15.240,2.044,2.126,-34.920,-1.261,-1.121,6.386,-4.859,"Coe College","Coe College",,,,,{C4D52C4A-32A4-41F3-8A8B-B6BA1DA8871C},0.526,1.012
5,2020/09/27,08:19:06,0,0,"Jordan Kaplan",{8F1384A7-E15D-4B46-9818-30569937C761},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,36.123,-3.017,-4.242,2030.00,199.837,12:45,2.125,0.419,2.013,-0.621,0.447,0.166,0.658,-0.602,32.789,-7.641,-2.998,0.470,,,,,,,,,,,,-0.123,0.277,-0.332,15.240,2.059,2.577,-35.423,-2.060,-2.011,6.805,-5.271,"Coe College","Coe College",,,,,{0C62F1D3-E98C-463E-8E98-B2EE1BE8EDBE},0.602,0.658
6,2020/09/27,08:19:26,0,0,"Jordan Kaplan",{8F1384A7-E15D-4B46-9818-30569937C761},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,36.675,-2.989,-4.188,2028.00,202.414,12:45,2.122,0.346,2.072,-0.656,0.374,0.159,0.631,-0.663,33.355,-7.884,-2.996,0.461,,,,,,,,,,,,-0.118,0.236,-0.264,15.240,2.060,2.586,-35.955,-2.076,-2.000,6.891,-5.819,"Coe College","Coe College",,,,,{48B42E84-9FAC-472B-97B3-2FF490424CE4},0.663,0.631
7,2020/09/27,08:19:49,0,0,"Jordan Kaplan",{8F1384A7-E15D-4B46-9818-30569937C761},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,36.229,-2.456,-2.513,1984.00,201.512,12:45,2.047,0.472,2.062,-0.540,0.503,0.203,0.822,-0.025,32.995,-6.502,-0.984,0.464,,,,,,,,,,,,-0.131,0.305,-0.423,15.240,1.995,1.508,-35.731,-1.694,-2.186,6.832,-4.725,"Coe College","Coe College",,,,,{E46D5CAF-A69B-4FA0-B7A0-C9F7EB7DA83F},0.025,0.822
8,2020/09/27,08:20:32,0,0,"Jordan Kaplan",{8F1384A7-E15D-4B46-9818-30569937C761},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,35.882,-2.130,-2.742,1968.00,204.290,12:45,2.048,0.330,2.054,-0.675,0.388,0.181,0.778,-0.253,32.720,-7.182,-1.378,0.469,,,,,,,,,,,,-0.121,0.239,-0.276,15.240,2.002,1.643,-35.406,-1.517,-1.974,6.764,-5.897,"Coe College","Coe College",,,,,{854332C8-F45F-4926-96FF-863F050BC6E7},0.253,0.778
9,2020/09/27,08:21:07,0,0,"Jordan Kaplan",{8F1384A7-E15D-4B46-9818-30569937C761},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,36.165,-2.404,-1.864,1905.00,198.045,12:30,2.055,0.362,1.995,-0.528,0.519,0.173,0.854,0.014,33.059,-6.344,-0.567,0.465,,,,,,,,,,,,-0.109,0.311,-0.324,15.240,2.001,1.112,-35.806,-1.668,-1.824,6.841,-4.602,"Coe College","Coe College",,,,,{DE023F47-DE23-4E52-B890-CB1F303EB08F},-0.014,0.854
10,2020/09/27,08:21:42,0,0,"Jordan Kaplan",{8F1384A7-E15D-4B46-9818-30569937C761},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,36.151,-2.592,-2.610,2082.00,201.330,12:45,2.075,0.321,2.052,-0.549,0.491,0.196,0.803,-0.210,33.083,-6.697,-1.133,0.463,,,,,,,,,,,,-0.128,0.299,-0.270,15.240,2.021,1.574,-35.812,-1.786,-2.144,6.865,-4.804,"Coe College","Coe College",,,,,{A9A37DFD-1C5B-4E20-99A4-AAD84EF26690},0.210,0.803
11,2020/09/27,08:22:16,0,0,"Jordan Kaplan",{8F1384A7-E15D-4B46-9818-30569937C761},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Curveball,,,,,,,,,32.641,2.441,-2.474,2121.00,25.388,6:45,1.772,0.472,1.963,-1.551,-0.267,-0.117,0.906,-0.338,30.013,-9.104,-3.347,0.516,,,,,,,,,,,,0.046,-0.154,-0.418,15.240,1.816,1.433,-32.392,0.938,0.622,5.874,-11.901,"Coe College","Coe College",,,,,{F8AA7F12-121C-4575-8E92-EDE38DD7F114},0.338,0.906
12,2020/09/27,08:22:42,0,0,"Jordan Kaplan",{8F1384A7-E15D-4B46-9818-30569937C761},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Curveball,,,,,,,,,32.046,3.092,-2.278,2162.00,19.808,6:45,1.807,0.523,1.956,-1.641,-0.311,-0.105,1.034,-0.221,29.529,-9.117,-3.060,0.525,,,,,,,,,,,,0.041,-0.183,-0.472,15.240,1.865,1.296,-31.834,1.257,0.536,5.596,-12.215,"Coe College","Coe College",,,,,{A84D3B8E-A44D-452C-A607-30BED6387479},0.221,1.034
13,2020/09/27,08:23:05,0,0,"Jordan Kaplan",{8F1384A7-E15D-4B46-9818-30569937C761},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Curveball,,,,,,,,,31.915,2.049,-2.338,2218.00,24.112,6:45,1.825,0.483,1.958,-1.685,-0.350,-0.145,0.714,-0.318,29.480,-10.480,-3.428,0.527,,,,,,,,,,,,0.062,-0.195,-0.432,15.240,1.860,1.338,-31.768,0.664,0.810,5.804,-12.352,"Coe College","Coe College",,,,,{3F5A73ED-2BBF-4972-8207-377CF95F907F},0.318,0.714
14,2020/09/27,08:23:25,0,0,"Jordan Kaplan",{8F1384A7-E15D-4B46-9818-30569937C761},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Curveball,,,,,,,,,31.605,3.473,-1.921,2208.00,23.009,6:45,1.903,0.590,1.942,-1.693,-0.315,-0.126,1.187,-0.075,29.084,-9.103,-2.860,0.534,,,,,,,,,,,,0.055,-0.188,-0.547,15.240,1.970,1.086,-31.317,1.426,0.704,5.338,-12.211,"Coe College","Coe College",,,,,{DE8C0879-4069-4834-A388-C317707B4571},0.075,1.187
15,2020/09/27,08:23:52,0,0,"Jordan Kaplan",{8F1384A7-E15D-4B46-9818-30569937C761},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,,,,,,,,33.043,-0.794,-4.017,1926.00,194.601,12:30,1.979,0.236,2.220,-0.728,0.504,0.136,1.032,-0.737,30.058,-6.302,-2.986,0.505,,,,,,,,,,,,-0.106,0.301,-0.168,15.240,1.963,2.255,-32.565,-0.624,-1.471,5.749,-5.638,"Coe College","Coe College",,,,,{20750421-998B-47E9-B876-70E5B1205BB4},0.737,1.032
16,2020/09/27,08:24:34,0,0,"Jordan Kaplan",{8F1384A7-E15D-4B46-9818-30569937C761},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,,,,,,,,32.990,-1.325,-2.384,1563.00,186.925,12:15,2.038,0.343,1.999,-0.822,0.468,0.058,0.845,-0.266,30.006,-7.435,-1.951,0.515,,,,,,,,,,,,-0.048,0.272,-0.293,15.240,2.006,1.327,-32.269,-0.977,-0.658,5.303,-6.083,"Coe College","Coe College",,,,,{E1BB6FFB-8C01-40F4-8F34-9D4647D643FE},0.266,0.845
17,2020/09/27,08:25:02,0,0,"Jordan Kaplan",{8F1384A7-E15D-4B46-9818-30569937C761},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,,,,,,,,31.947,-2.340,-4.768,1894.00,193.076,12:30,1.919,0.251,2.715,-0.697,0.488,0.118,0.595,-0.907,29.801,-7.757,-3.849,0.495,,,,,,,,,,,,-0.106,0.323,-0.211,15.240,1.898,2.673,-32.221,-1.407,-1.439,5.747,-5.447,"Coe College","Coe College",,,,,{884298C8-E745-4029-BAA4-FE008379EC67},0.907,0.595
18,2020/09/27,08:25:22,0,0,"Jordan Kaplan",{8F1384A7-E15D-4B46-9818-30569937C761},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,,,,,,,,31.885,-0.164,-1.620,2245.00,189.130,12:15,2.006,0.379,2.173,-0.813,0.505,0.084,1.148,0.015,29.063,-6.312,-0.980,0.522,,,,,,,,,,,,-0.060,0.298,-0.350,15.240,2.000,0.873,-31.573,-0.284,-0.774,5.491,-5.943,"Coe College","Coe College",,,,,{0132D8EC-E09B-479C-8E9A-50EC1A7D5C08},-0.015,1.148
19,2020/09/27,08:25:44,0,0,"Jordan Kaplan",{8F1384A7-E15D-4B46-9818-30569937C761},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,,,,,,,,31.180,-1.093,-1.678,2348.00,196.289,12:30,2.033,0.273,2.047,-0.855,0.548,0.166,0.873,-0.029,28.479,-7.493,-0.429,0.539,,,,,,,,,,,,-0.105,0.324,-0.240,15.240,2.007,0.861,-30.832,-0.808,-1.295,5.179,-5.795,"Coe College","Coe College",,,,,{3F07912A-EABC-4167-836F-C70389BF9F1D},0.029,0.873
20,2020/09/27,08:26:19,0,0,"Jordan Kaplan",{8F1384A7-E15D-4B46-9818-30569937C761},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,37.263,-0.675,-1.468,2195.00,179.467,12:0,2.118,0.243,2.124,-0.478,0.504,-0.005,1.453,-0.169,33.808,-4.277,-1.505,0.450,,,,,,,,,,,,-0.008,0.293,-0.216,15.240,2.103,0.942,-36.703,-0.570,-0.136,7.135,-4.637,"Coe College","Coe College",,,,,{8DE71501-ECD5-4C6C-98F1-B7A5ED2CC9EA},0.169,1.453
